_time,index,source,sourcetype,host,"_raw"
1389377410,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 02:56:11 BBBBBBBBBB 01/10/2014 10:10:10 acme-cupertino-pdp02 CISE_Failed_Attempts 0000008121 1 0 2014-01-10 10:10:10.805 -08:00 0317750662 5411 NOTICE Failed-Attempt: Supplicant stopped responding to ISE, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, UserName=AAAAAAAAAA, AcsSessionID=acme-cupertino-pdp02/176956376/121766, SelectedAccessService=Default Network Access, FailureReason=12931 Supplicant stopped responding to ISE after sending it the first EAP-TLS message, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=11507, Step=12300, Step=11006, Step=11001, Step=11018, Step=12501, Step=12500, Step=11006, Step=12931, Step=5411, NetworkDeviceName=sjcm-00a-acme-wlc1, NetworkDeviceGroups=Location#All Locations#CUP#CUPM1, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC, EapAuthentication=EAP-TLS, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Calling-Station-ID=10-40-f3-93-b3-32, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a224cd40002951752d024f9, EndPointMACAddress=10-40-F3-93-B3-32, ISEPolicySetName=Building_CUPM1_Wireless, AllowedProtocolMatchedRule=Byod-Dot1x-CUPM1, StepLatency=22=120002, Model Name=5508, Software Version=CCCCCCCCCC, Location=Location#All Locations#CUP#CUPM1, Device Type=Device Type#All Device Types#Wireless#WLC, "
1389376926,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 02:48:07 BBBBBBBBBB 01/10/2014 10:02:06 acme-cupertino-pdp01 CISE_Failed_Attempts 0000121228 1 0 2014-01-10 10:02:06.864 -08:00 0094821607 5400 NOTICE Failed-Attempt: Authentication failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, UserName=alolage, Protocol=Radius, RequestLatency=5, NetworkDeviceName=ITOPS-WLC1, User-Name=alolage, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a2022020000498952d0359e;42SessionID=acme-cupertino-pdp01/176956368/1134798;, Called-Station-ID=54-78-1a-0d-e2-c0:alpha, Calling-Station-ID=98-d6-f7-88-c3-68, NAS-Identifier=Cisco_d5:02:4f, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 770, cisco-av-pair=audit-session-id=0a2022020000498952d0359e, Airespace-Wlan-Id=1, AcsSessionID=acme-cupertino-pdp01/176956368/1134798, SelectedAccessService=Default Network Access, DetailedInfo=Unmatched EAP response packet identifier. Expected 9, received 232, FailureReason=12919 Supplicant sent unmatched inner EAP Response packet identifier, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=11507, Step=12300, Step=11006, Step=11001, Step=11018, Step=12302, Step=12319, Step=12800, Step=12805, Step=12806, Step=12807, Step=12810, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12319, Step=12812, Step=12804, Step=12801, Step=12802, Step=12816, Step=12310, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12313, Step=11521, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=11522, Step=11806, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12919, Step=11523, Step=11520, Step=22028, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12917, Step=11500, Step=11504, Step=11003, NetworkDeviceGroups=Location#All Locations#CUP#ITOPS, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC, EapTunnel=PEAP, EapAuthentication=EAP-MSCHAPv2, CPMSessionID=0a2022020000498952d0359e, EndPointMACAddress=98-D6-F7-88-C3-68, ISEPolicySetName=Building_CUP14_ITOPS, AllowedProtocolMatchedRule=ITOPS_CUP14_Wireless_Dot1x, Location=Location#All Locations#CUP#ITOPS, Device Type=Device Type#All Device Types#Wireless#WLC, Response={RadiusPacketType=AccessReject; },"
1389376321,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 02:38:02 BBBBBBBBBB 01/10/2014 09:52:01 acme-cupertino-pdp01 CISE_Failed_Attempts 0000119330 1 0 2014-01-10 09:52:01.669 -08:00 0094701244 5400 NOTICE Failed-Attempt: Authentication failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1645, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, UserName=AAAAAAAAAA, Protocol=Radius, RequestLatency=6, NetworkDeviceName=ITOPS_NGWC_OTA_KATANA1, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Service-Type=Framed, Framed-IP-Address=BBBBBBBBBB, Framed-MTU=1449, State=37CPMSessionID=0a22964452d0334100000624;42SessionID=acme-cupertino-pdp01/176956368/1133048;, Called-Station-ID=64-d9-89-42-21-00:alpha, Calling-Station-ID=68-96-7B-03-3E-56, NAS-Port-Type=Wireless - IEEE 802.11, NAS-Port-Id=Capwap6, EAP-Key-Name=, cisco-av-pair=service-type=Framed, cisco-av-pair=audit-session-id=0a22964452d0334100000624, cisco-av-pair=method=dot1x, cisco-av-pair=cisco-wlan-ssid=alpha, Airespace-Wlan-Id=1, AcsSessionID=acme-cupertino-pdp01/176956368/1133058, SelectedAccessService=Default Network Access, FailureReason=11051 RADIUS packet contains invalid state attribute, Step=11001, Step=11018, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=11051, Step=11003, NetworkDeviceGroups=Location#All Locations#CUP#ITOPS, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC#NGWC, CPMSessionID=0a22964452d0334100000624, EndPointMACAddress=68-96-7B-03-3E-56, ISEPolicySetName=Building_CUP14_ITOPS, AllowedProtocolMatchedRule=ITOPS_CUP14_Wireless_Dot1x, Location=Location#All Locations#CUP#ITOPS, Device Type=Device Type#All Device Types#Wireless#WLC#NGWC, Response={RadiusPacketType=AccessReject; },"
1389374687,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 02:10:48 BBBBBBBBBB 01/10/2014 09:24:47 acme-cupertino-pdp02 CISE_Failed_Attempts 0000007674 1 0 2014-01-10 09:24:47.831 -08:00 0317230109 5400 NOTICE Failed-Attempt: Authentication failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, UserName=mickaye, Protocol=Radius, RequestLatency=1, NetworkDeviceName=sjcm-00a-acme-wlc1, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a224cd40002955152d02cd2;41SessionID=acme-cupertino-pdp02/176956376/121413;, Called-Station-ID=a4-56-30-0f-7e-30:alpha, Calling-Station-ID=00-37-6d-a2-4e-02, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 601, cisco-av-pair=audit-session-id=0a224cd40002955152d02cd2, Airespace-Wlan-Id=3, AcsSessionID=acme-cupertino-pdp02/176956376/121413, SelectedAccessService=Default Network Access, FailureReason=12508 EAP-TLS handshake failed, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=11507, Step=12300, Step=11006, Step=11001, Step=11018, Step=12501, Step=12500, Step=11006, Step=11001, Step=11018, Step=12502, Step=12800, Step=12805, Step=12806, Step=12807, Step=12809, Step=12505, Step=11006, Step=11001, Step=11018, Step=12504, Step=12505, Step=11006, Step=11001, Step=11018, Step=12504, Step=12505, Step=11006, Step=11001, Step=11018, Step=12504, Step=12505, Step=11006, Step=11001, Step=11018, Step=12504, Step=12811, Step=12814, Step=12817, Step=12508, Step=12507, Step=12505, Step=11006, Step=11001, Step=11018, Step=12504, Step=11504, Step=11003, NetworkDeviceGroups=Location#All Locations#CUP#CUPM1, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC, EapAuthentication=EAP-TLS, OpenSSLErrorMessage=SSL alert: code=0x228=552 ; source=local ; type=fatal ; message=""handshake failure"", OpenSSLErrorStack=  47052287113536:error:140890C7:SSL routines:SSL3_GET_CLIENT_CERTIFICATE:peer did not return a certificate:s3_srvr.c:2709:, CPMSessionID=0a224cd40002955152d02cd2, EndPointMACAddress=00-37-6D-A2-4E-02, ISEPolicySetName=Building_CUPM1_Wireless, AllowedProtocolMatchedRule=Byod-Dot1x-CUPM1, Model Name=5508, Software Version=CCCCCCCCCC, Location=Location#All Locations#CUP#CUPM1, Device Type=Device Type#All Device Types#Wireless#WLC, Response={RadiusPacketType=AccessReject; },"
1389370931,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 01:08:12 BBBBBBBBBB 01/10/2014 08:22:11 acme-cupertino-pdp01 CISE_Posture_and_Client_Provisioning_Audit 0000105386 1 0 2014-01-10 08:22:11.506 -08:00 0093813689 87601 NOTICE Supplicant Provisioning: Supplicant provisioning failed, ConfigVersionId=33, RequestTime=1389370931505, ResponseTime=1389370931505, MacAddress=24-77-03-7A-12-A8, OperatingSystem=None, UserName=host/AAAAAAAAAA-WS.acmetech.com, SessionId=0a2022020000485952d01dec, FailureReason=Error while trying to determine access privileges: Unsupported OS type encountered., IpAddress=BBBBBBBBBB, "
1389369390,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 00:42:31 BBBBBBBBBB 01/10/2014 07:56:30 acme-cupertino-pdp01 CISE_Posture_and_Client_Provisioning_Audit 0000102449 1 0 2014-01-10 07:56:30.759 -08:00 0093628204 87501 NOTICE Client Provisioning: Client provisioning failed, ConfigVersionId=33, PostureAgentVersion=N/A, UserName=N/A, SessionId=slowmo, FailureReason=Error while trying to determine access privileges: null, IpAddress=BBBBBBBBBB, "
1389368596,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 00:29:17 BBBBBBBBBB 01/10/2014 07:43:16 acme-cupertino-pdp01 CISE_Failed_Attempts 0000101067 1 0 2014-01-10 07:43:16.402 -08:00 0093537859 5400 NOTICE Failed-Attempt: Authentication failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1645, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, UserName=anonymous, Protocol=Radius, RequestLatency=9, NetworkDeviceName=ITOPS_NGWC_OTA_KATANA1, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Service-Type=Framed, Framed-MTU=1449, Called-Station-ID=64-d9-89-42-03-c0:acme_phone, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, NAS-Port-Id=Capwap13, EAP-Key-Name=, cisco-av-pair=service-type=Framed, cisco-av-pair=audit-session-id=0a22964452d0161d000005cc, cisco-av-pair=method=dot1x, cisco-av-pair=cisco-wlan-ssid=acme_phone, Airespace-Wlan-Id=2, AcsSessionID=acme-cupertino-pdp01/176956368/1117375, SelectedAccessService=Default Network Access, FailureReason=12953 Received EAP packet from the middle of conversation that contains a session on this PSN that does not exist, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=12953, Step=11504, Step=11003, NetworkDeviceGroups=Location#All Locations#CUP#ITOPS, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC#NGWC, CPMSessionID=0a22964452d0161d000005cc, EndPointMACAddress=C4-71-FE-D7-14-E9, ISEPolicySetName=Building_CUP14_ITOPS, AllowedProtocolMatchedRule=ITOPS_CUP14_Wireless_Dot1x, Location=Location#All Locations#CUP#ITOPS, Device Type=Device Type#All Device Types#Wireless#WLC#NGWC, Response={RadiusPacketType=AccessReject; },"
1389368235,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/10/2014 00:23:16 BBBBBBBBBB 01/10/2014 07:37:15 acme-cupertino-pdp02 CISE_Failed_Attempts 0000007019 1 0 2014-01-10 07:37:15.622 -08:00 0316095849 5413 NOTICE Failed-Attempt: RADIUS Accounting-Request dropped, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1646, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1813, Protocol=Radius, NetworkDeviceName=ntn01-11a-sw4, NAS-IP-Address=BBBBBBBBBB, NAS-Port=50102, Service-Type=Framed, Called-Station-ID=00-24-14-23-CE-FF, Calling-Station-ID=00-24-13-55-BE-C2, Acct-Status-Type=Stop, Acct-Delay-Time=4, Acct-Input-Octets=43817670, Acct-Output-Octets=8562520, Acct-Session-Id=00000208, Acct-Authentic=Local, Acct-Session-Time=43213, Acct-Input-Packets=123539, Acct-Output-Packets=34078, Acct-Terminate-Cause=Idle Timeout, NAS-Port-Type=Ethernet, NAS-Port-Id=TenGigabitEthernet1/2, undefined-151=7CB56D7D, cisco-av-pair=audit-session-id=0A384872000000906EDB9B6C, cisco-av-pair=disc-cause-ext=No Reason, cisco-av-pair=connect-progress=Call Up, AcsSessionID=acme-cupertino-pdp02/176956376/120876, FailureReason=11038 RADIUS Accounting-Request header contains invalid Authenticator field, Step=11004, Step=11017, Step=11038, Step=5413, NetworkDeviceGroups=Location#All Locations#NTN, NetworkDeviceGroups=Device Type#All Device Types#Wired, Model Name=4503, Location=Location#All Locations#NTN, Device Type=Device Type#All Device Types#Wired, "
1389362382,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 22:45:43 BBBBBBBBBB 01/10/2014 05:59:42 acme-cupertino-pdp01 CISE_Failed_Attempts 0000092446 1 0 2014-01-10 05:59:42.889 -08:00 0093022256 5411 NOTICE Failed-Attempt: Supplicant stopped responding to ISE, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=CCCCCCCCCC, DestinationIPAddress=BBBBBBBBBB, UserName=AAAAAAAAAA, AcsSessionID=acme-cupertino-pdp01/176956368/1110335, AuthenticationIdentityStore=AcmetechAD, AuthenticationMethod=PAP_ASCII, SelectedAccessService=Default Network Access, FailureReason=12945 Supplicant stopped responding to ISE during EAP-FAST protected termination, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=11507, Step=12300, Step=11006, Step=11001, Step=11018, Step=12101, Step=12100, Step=11006, Step=11001, Step=11018, Step=12102, Step=12800, Step=12175, Step=12805, Step=12806, Step=12801, Step=12802, Step=12105, Step=11006, Step=11001, Step=11018, Step=12104, Step=12804, Step=12816, Step=12132, Step=12209, Step=12218, Step=12125, Step=11521, Step=12105, Step=11006, Step=11001, Step=11018, Step=12104, Step=12220, Step=11522, Step=11806, Step=12105, Step=11006, Step=11001, Step=11018, Step=12104, Step=12607, Step=12606, Step=12611, Step=15041, Step=15006, Step=15013, Step=12606, Step=12105, Step=11006, Step=11001, Step=11018, Step=12104, Step=12610, Step=15041, Step=15006, Step=15013, Step=24430, Step=24402, Step=22037, Step=12610, Step=12624, Step=11519, Step=12128, Step=12105, Step=11006, Step=12945, Step=5411, SelectedAuthenticationIdentityStores=AcmetechAD, SelectedAuthenticationIdentityStores=Internal Endpoints, SelectedAuthenticationIdentityStores=Internal Users, SelectedAuthenticationIdentityStores=Guest Users, NetworkDeviceName=ITOPS-sjc14-00a-homeap1, NetworkDeviceGroups=Location#All Locations#OEAP, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC, ADDomain=acmetech.com, EapTunnel=EAP-FAST, EapAuthentication=EAP-GTC, User-Name=anonymous, NAS-IP-Address=CCCCCCCCCC, NAS-Port=13, Calling-Station-ID=002699aa6b89, NAS-Identifier=Cisco_7d:88:00, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=ab4623830001e70152cffc56, EndPointMACAddress=00-26-99-AA-6B-89, EapChainingResult=No chaining, ISEPolicySetName=Building_CUP14_ITOPS_OEAP, AllowedProtocolMatchedRule=ITOPS_CUP14_Wireless_Dot1x, IdentitySelectionMatchedRule=Default, StepLatency=80=120003, Location=Location#All Locations#OEAP, Device Type=Device Type#All Device Types#Wireless#WLC, IdentityAccessRestricted=false, "
1389341935,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 17:04:56 BBBBBBBBBB 01/10/2014 00:18:55 acme-cupertino-pdp01 CISE_Failed_Attempts 0000071921 1 0 2014-01-10 00:18:55.565 -08:00 0091901068 5400 NOTICE Failed-Attempt: Authentication failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1645, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, UserName=AAAAAAAAAA, Protocol=Radius, RequestLatency=6, NetworkDeviceName=ITOPS_NGWC_OTA_22_SW1, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Service-Type=Framed, Framed-MTU=1449, State=37CPMSessionID=0a22950552cfacb10000032d;42SessionID=acme-cupertino-pdp01/176956368/1093756;, Called-Station-ID=64-d9-89-42-23-50:acme_phone, Calling-Station-ID=98-4B-4A-CF-78-D4, NAS-Port-Type=Wireless - IEEE 802.11, NAS-Port-Id=Capwap1, EAP-Key-Name=, cisco-av-pair=service-type=Framed, cisco-av-pair=audit-session-id=0a22950552cfacb10000032d, cisco-av-pair=method=dot1x, cisco-av-pair=cisco-wlan-ssid=acme_phone, Airespace-Wlan-Id=2, AcsSessionID=acme-cupertino-pdp01/176956368/1093756, AuthenticationIdentityStore=AcmetechAD, AuthenticationMethod=MSCHAPV2, SelectedAccessService=Default Network Access, DetailedInfo=Authentication succeed, FailureReason=12917 Expected TLS acknowledge for PEAPv1 protected termination but received another message, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=11507, Step=12300, Step=12625, Step=11006, Step=11001, Step=11018, Step=12302, Step=12319, Step=12800, Step=12805, Step=12806, Step=12807, Step=12810, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12319, Step=12812, Step=12804, Step=12801, Step=12802, Step=12816, Step=12310, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12313, Step=11521, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=11522, Step=11806, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=11808, Step=15041, Step=15006, Step=15013, Step=24430, Step=24402, Step=22037, Step=11824, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=11810, Step=11814, Step=11519, Step=12314, Step=12305, Step=11006, Step=11001, Step=11018, Step=12304, Step=12917, Step=11500, Step=11504, Step=11003, SelectedAuthenticationIdentityStores=AcmetechAD, SelectedAuthenticationIdentityStores=Internal Endpoints, SelectedAuthenticationIdentityStores=Internal Users, SelectedAuthenticationIdentityStores=Guest Users, NetworkDeviceGroups=Location#All Locations#CUP#ITOPS, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC#NGWC, ADDomain=acmetech.com, EapTunnel=PEAP, EapAuthentication=EAP-MSCHAPv2, CPMSessionID=0a22950552cfacb10000032d, EndPointMACAddress=98-4B-4A-CF-78-D4, ISEPolicySetName=Building_CUP14_ITOPS, AllowedProtocolMatchedRule=ITOPS_CUP14_Wireless_Dot1x, IdentitySelectionMatchedRule=Default, StepLatency=33=31052;91=31485, Location=Location#All Locations#CUP#ITOPS, Device Type=Device Type#All Device Types#Wireless#WLC#NGWC, IdentityAccessRestricted=false, Response={RadiusPacketType=AccessReject; },"
1389338806,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 16:12:47 BBBBBBBBBB 01/09/2014 23:26:46 acme-cupertino-pdp02 CISE_Failed_Attempts 0000005997 1 0 2014-01-09 23:26:46.218 -08:00 0311224004 5400 NOTICE Failed-Attempt: Authentication failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=14935, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, UserName=AAAAAAAAAA, Protocol=Radius, RequestLatency=80, NetworkDeviceName=stbu-sjc-vpn, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=6537216, Called-Station-ID=CCCCCCCCCC, Calling-Station-ID=CCCCCCCCCC, NAS-Port-Type=Virtual, Tunnel-Client-Endpoint=(tag=0) CCCCCCCCCC, cisco-av-pair=ip:source-ip=CCCCCCCCCC, CVPN3000/ASA/PIX7x-Tunnel-Group-Name=CertAndOTP, CVPN3000/ASA/PIX7x-Client-Type=2, AcsSessionID=acme-cupertino-pdp02/176956376/120202, AuthenticationIdentityStore=OTP_Server, AuthenticationMethod=PAP_ASCII, SelectedAccessService=PAP-ASCII, FailureReason=24613 Authentication against the RADIUS token server failed, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15004, Step=15041, Step=15006, Step=15013, Step=24609, Step=11100, Step=11101, Step=24613, Step=22057, Step=22061, Step=11003, SelectedAuthenticationIdentityStores=OTP_Server, NetworkDeviceGroups=Location#All Locations#CUP, NetworkDeviceGroups=Device Type#All Device Types#ASA, CPMSessionID=0a2a074000000A4452CFA0B6, ISEPolicySetName=Default, AllowedProtocolMatchedRule=VPN, IdentitySelectionMatchedRule=Default, Location=Location#All Locations#CUP, Device Type=Device Type#All Device Types#ASA, Response={RadiusPacketType=AccessReject; AuthenticationResult=Failed; },"
